"","HIGHER_1","HIGHER_2","extinctOrder.","order","suborder","family","genus","maxAll","minAll","midAll","intLength"
"3215","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Delphinidae","Globicephala",23.03,0,11.515,23.03
"3216","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Delphinidae","Grampus",23.03,0,11.515,23.03
"3217","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Delphinidae","Lissodelphis",23.03,0,11.515,23.03
"3218","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Delphinidae","Stenella",23.03,0,11.515,23.03
"3219","Laurasiatheria","Placentalia",0,"Perissodactyla","","Equidae","Equus",23.03,0,11.515,23.03
"3220","Laurasiatheria","Placentalia",0,"Perissodactyla","","Equidae","Hipparion",23.03,0,11.515,23.03
"3221","Laurasiatheria","Placentalia",0,"Perissodactyla","","Equidae","Hippidion",23.03,0,11.515,23.03
"3222","Laurasiatheria","Placentalia",0,"Carnivora","","Felidae","Caracal",23.03,0,11.515,23.03
"3223","Laurasiatheria","Placentalia",0,"Artiodactyla","","Giraffidae","Giraffa",23.03,0,11.515,23.03
"3224","Laurasiatheria","Placentalia",0,"Artiodactyla","","Giraffidae","Libytherium",23.03,0,11.515,23.03
"3225","Laurasiatheria","Placentalia",0,"Artiodactyla","","Hippopotamidae","Hexaprotodon",23.03,0,11.515,23.03
"3226","Laurasiatheria","Placentalia",0,"Artiodactyla","","Hippopotamidae","Hippopotamus",23.03,0,11.515,23.03
"3227","Laurasiatheria","Placentalia",0,"Carnivora","","Hyaenidae","Hyaena",23.03,0,11.515,23.03
"3228","Laurasiatheria","Placentalia",0,"Carnivora","","Hyaenidae","Parahyaena",23.03,0,11.515,23.03
"3229","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Kogiidae","Kogia",23.03,0,11.515,23.03
"3230","Laurasiatheria","Placentalia",0,"Chiroptera","","Megadermatidae","Macroderma",23.03,0,11.515,23.03
"3231","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Conepatus",23.03,0,11.515,23.03
"3232","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Mellivora",23.03,0,11.515,23.03
"3233","Laurasiatheria","Placentalia",0,"Carnivora","","Phocidae","Phoca",23.03,0,11.515,23.03
"3234","Laurasiatheria","Placentalia",0,"Carnivora","","Procyonidae","Bassariscus",23.03,0,11.515,23.03
"3235","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Ceratotherium",23.03,0,11.515,23.03
"3236","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Diceros",23.03,0,11.515,23.03
"3237","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Crocidura",23.03,0,11.515,23.03
"3238","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Hippopotamodon",23.03,0,11.515,23.03
"3239","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Hylochoerus",23.03,0,11.515,23.03
"3240","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Sus",23.03,0,11.515,23.03
"3241","Laurasiatheria","Placentalia",0,"Artiodactyla","","Tayassuidae","Platygonus",23.03,0,11.515,23.03
"3242","Laurasiatheria","Placentalia",0,"Carnivora","","Ursidae","Ursus",23.03,0,11.515,23.03
"3243","Laurasiatheria","Placentalia",0,"Chiroptera","","Vespertilionidae","Antrozous",23.03,0,11.515,23.03
"3244","Laurasiatheria","Placentalia",0,"Carnivora","","Viverridae","Viverra",23.03,0,11.515,23.03
"3245","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Ziphiidae","Africanacetus",23.03,0,11.515,23.03
"3246","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Ziphiidae","Hyperoodon",23.03,0,11.515,23.03
"3247","Laurasiatheria","Placentalia",0,"Artiodactyla","","Moschidae","Pomelomeryx",22.4,20,21.2,2.4
"3248","Laurasiatheria","Placentalia",0,"Carnivora","","Ursidae","Zaragocyon",22.4,20,21.2,2.4
"3249","Laurasiatheria","Placentalia",0,"Artiodactyla","","Anthracotheriidae","Masritherium",22.4,15.97,19.185,6.43
"3250","Laurasiatheria","Placentalia",0,"Artiodactyla","","Moschidae","Oriomeryx",22.4,15.97,19.185,6.43
"3251","Laurasiatheria","Placentalia",0,"Carnivora","","Procyonidae","Stromeriella",22.4,13.82,18.11,8.58
"3252","Laurasiatheria","Placentalia",0,"Artiodactyla","","Hippopotamidae","Morotochoerus",22.4,11.62,17.01,10.78
"3253","Laurasiatheria","Placentalia",0,"Artiodactyla","","","Walangania",22.4,11.62,17.01,10.78
"3254","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Soricella",22.4,11.608,17.004,10.792
"3255","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Megalochoerus",22.4,11.608,17.004,10.792
"3256","Laurasiatheria","Placentalia",0,"Carnivora","","Amphicyonidae","Haplocyonoides",22.4,7.246,14.823,15.154
"3257","Laurasiatheria","Placentalia",0,"Artiodactyla","","Hypertragulidae","Andegameryx",22.4,7.246,14.823,15.154
"3258","Laurasiatheria","Placentalia",0,"Chiroptera","","Emballonuridae","Taphozous",22.4,0,11.2,22.4
"3259","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Martes",22.4,0,11.2,22.4
"3260","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Talpidae","Talpa",22.4,0,11.2,22.4
"3261","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Waipatiidae","Papahu",21.7,19,20.35,2.7
"3262","Laurasiatheria","Placentalia",1,"Litopterna","","Adianthidae","Proheptaconus",21,17.5,19.25,3.5
"3263","Laurasiatheria","Placentalia",1,"Notoungulata","","Notohippidae","Argyrohippus",21,17.5,19.25,3.5
"3264","Laurasiatheria","Placentalia",1,"Litopterna","","Proterotheriidae","Licaphrops",21,17.5,19.25,3.5
"3265","Laurasiatheria","Placentalia",1,"Litopterna","","Proterotheriidae","Prolicaphrium",21,11.8,16.4,9.2
"3266","Laurasiatheria","Placentalia",0,"Chiroptera","","Molossidae","Mormopterus",21,0,10.5,21
"3267","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Allodelphinidae","Ninjadelphis",20.44,15.97,18.205,4.47
"3268","Laurasiatheria","Placentalia",0,"Carnivora","","Barbourofelidae","Ginsburgsmilus",20.44,15.97,18.205,4.47
"3269","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Cetotheriidae","Hibacetus",20.44,15.97,18.205,4.47
"3270","Laurasiatheria","Placentalia",0,"Carnivora","","Felidae","Katifelis",20.44,15.97,18.205,4.47
"3271","Laurasiatheria","Placentalia",0,"Carnivora","","Herpestidae","Kichechia",20.44,15.97,18.205,4.47
"3272","Laurasiatheria","Placentalia",0,"Carnivora","","Herpestidae","Ugandictis",20.44,15.97,18.205,4.47
"3273","Laurasiatheria","Placentalia",0,"Chiroptera","","Hipposideridae","Asellia",20.44,15.97,18.205,4.47
"3274","Laurasiatheria","Placentalia",1,"Creodonta","","Hyainailouridae","Leakitherium",20.44,15.97,18.205,4.47
"3275","Laurasiatheria","Placentalia",1,"Creodonta","","Hyainailouridae","Sectisodon",20.44,15.97,18.205,4.47
"3276","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Inticetidae","Inticetus",20.44,15.97,18.205,4.47
"3277","Laurasiatheria","Placentalia",0,"Carnivora","","Odobenidae","Proneotherium",20.44,15.97,18.205,4.47
"3278","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Platanistidae","Dilophodelphis",20.44,15.97,18.205,4.47
"3279","Laurasiatheria","Placentalia",1,"Creodonta","","Prionogalidae","Prionogale",20.44,15.97,18.205,4.47
"3280","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Squalodelphinidae","Macrosqualodelphis",20.44,15.97,18.205,4.47
"3281","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Squalodelphinidae","Medocinia",20.44,15.97,18.205,4.47
"3282","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Squalodontidae","Phoberodon",20.44,15.97,18.205,4.47
"3283","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Sinapriculus",20.44,15.97,18.205,4.47
"3284","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Aondelphis",20.44,15.97,18.205,4.47
"3285","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Chilcacetus",20.44,15.97,18.205,4.47
"3286","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Cophocetus",20.44,15.97,18.205,4.47
"3287","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Isanacetus",20.44,15.97,18.205,4.47
"3288","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Phococetus",20.44,15.97,18.205,4.47
"3289","Laurasiatheria","Placentalia",0,"Carnivora","","","Pacificotaria",20.44,15.97,18.205,4.47
"3290","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Cetotheriidae","Titanocetus",20.44,13.82,17.13,6.62
"3291","Laurasiatheria","Placentalia",0,"Carnivora","","Odobenidae","Pelagiarctos",20.44,13.82,17.13,6.62
"3292","Laurasiatheria","Placentalia",0,"Carnivora","","Otariidae","Eotaria",20.44,13.82,17.13,6.62
"3293","Laurasiatheria","Placentalia",0,"Carnivora","","Phocidae","Afrophoca",20.44,13.82,17.13,6.62
"3294","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Squalodelphinidae","Phocageneus",20.44,13.82,17.13,6.62
"3295","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Trochictis",20.44,13.65,17.045,6.79
"3296","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Allodelphinidae","Zarhinocetus",20.44,11.62,16.03,8.82
"3297","Laurasiatheria","Placentalia",0,"Perissodactyla","","Tapiridae","Tapiravus",20.44,11.62,16.03,8.82
"3298","Laurasiatheria","Placentalia",0,"Artiodactyla","","Tragulidae","Afrotragulus",20.44,11.62,16.03,8.82
"3299","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Diorocetus",20.44,11.62,16.03,8.82
"3300","Laurasiatheria","Placentalia",1,"Astrapotheria","","Astrapotheriidae","Hilarcotherium",20.44,11.608,16.024,8.832
"3301","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Kenyasus",20.44,11.608,16.024,8.832
"3302","Laurasiatheria","Placentalia",0,"Carnivora","","","Pteronarctos",20.44,11.608,16.024,8.832
"3303","Laurasiatheria","Placentalia",0,"Carnivora","","Amphicyonidae","Agnotherium",20.44,7.246,13.843,13.194
"3304","Laurasiatheria","Placentalia",0,"Carnivora","","Amphicyonidae","Pseudocyon",20.44,7.246,13.843,13.194
"3305","Laurasiatheria","Placentalia",0,"Artiodactyla","","Cervidae","Procervulus",20.44,7.246,13.843,13.194
"3306","Laurasiatheria","Placentalia",0,"Artiodactyla","","Lagomerycidae","Ligeromeryx",20.44,7.246,13.843,13.194
"3307","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Plesiogale",20.44,7.246,13.843,13.194
"3308","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Trocharion",20.44,7.246,13.843,13.194
"3309","Laurasiatheria","Placentalia",0,"Carnivora","","Phocidae","Prophoca",20.44,7.246,13.843,13.194
"3310","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Lartetotherium",20.44,7.246,13.843,13.194
"3311","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Prosantorhinus",20.44,7.246,13.843,13.194
"3312","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Aureliachoerus",20.44,7.246,13.843,13.194
"3313","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Xenohyus",20.44,7.246,13.843,13.194
"3314","Laurasiatheria","Placentalia",0,"Carnivora","","Viverridae","Semigenetta",20.44,7.246,13.843,13.194
"3315","Laurasiatheria","Placentalia",0,"Artiodactyla","","","Amphimoschus",20.44,7.246,13.843,13.194
"3316","Laurasiatheria","Placentalia",0,"Artiodactyla","","","Heterocemas",20.44,7.246,13.843,13.194
"3317","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Pelocetus",20.44,7.246,13.843,13.194
"3318","Laurasiatheria","Placentalia",0,"Carnivora","","Amphicyonidae","Pseudarctos",20.44,5.333,12.8865,15.107
"3319","Laurasiatheria","Placentalia",0,"Artiodactyla","","Giraffidae","Giraffokeryx",20.44,5.333,12.8865,15.107
"3320","Laurasiatheria","Placentalia",0,"Carnivora","","Hyaenidae","Protictitherium",20.44,5.333,12.8865,15.107
"3321","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Kentriodontidae","Lamprolithax",20.44,5.333,12.8865,15.107
"3322","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Kentriodontidae","Rudicetus",20.44,5.333,12.8865,15.107
"3323","Laurasiatheria","Placentalia",0,"Artiodactyla","","Lagomerycidae","Dicrocerus",20.44,5.333,12.8865,15.107
"3324","Laurasiatheria","Placentalia",0,"Artiodactyla","","Lagomerycidae","Stephanocemas",20.44,5.333,12.8865,15.107
"3325","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Proputorius",20.44,5.333,12.8865,15.107
"3326","Laurasiatheria","Placentalia",0,"Carnivora","","Phocidae","Leptophoca",20.44,5.333,12.8865,15.107
"3327","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Hispanotherium",20.44,5.333,12.8865,15.107
"3328","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Bunolistriodon",20.44,5.333,12.8865,15.107
"3329","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Kubanochoerus",20.44,5.333,12.8865,15.107
"3330","Laurasiatheria","Placentalia",0,"Carnivora","","Ursidae","Hemicyon",20.44,5.333,12.8865,15.107
"3331","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Ziphiidae","Messapicetus",20.44,5.333,12.8865,15.107
"3332","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Eudelphis",20.44,5.333,12.8865,15.107
"3333","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Platanistidae","Pomatodelphis",20.44,4.9,12.67,15.54
"3334","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Miosorex",20.44,3.2,11.82,17.24
"3335","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Balaenidae","Morenocetus",20.44,2.588,11.514,17.852
"3336","Laurasiatheria","Placentalia",0,"Artiodactyla","","Bovidae","Miotragocerus",20.44,2.588,11.514,17.852
"3337","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Aglaocetus",20.44,2.588,11.514,17.852
"3338","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Cetotheriidae","Heterocetus",20.44,1.806,11.123,18.634
"3339","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Cetotheriidae","Cetotherium",20.44,0.781,10.6105,19.659
"3340","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Balaenidae","Balaenula",20.44,0.0117,10.22585,20.4283
"3341","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","","Hoplocetus",20.44,0.0117,10.22585,20.4283
"3342","Laurasiatheria","Placentalia",0,"Chiroptera","","Molossidae","Tadarida",20.44,0,10.22,20.44
"3343","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Mustela",20.44,0,10.22,20.44
"3344","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Erinaceidae","Hibbarderix",20.43,15.97,18.2,4.46
"3345","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Craterogale",20.43,15.97,18.2,4.46
"3346","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Dinogale",20.43,15.97,18.2,4.46
"3347","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Parabrachypsalis",20.43,15.97,18.2,4.46
"3348","Laurasiatheria","Placentalia",0,"Chiroptera","","Natalidae","Primonatalus",20.43,15.97,18.2,4.46
"3349","Laurasiatheria","Placentalia",0,"Artiodactyla","","Palaeomerycidae","Diabolocornis",20.43,15.97,18.2,4.46
"3350","Laurasiatheria","Placentalia",0,"Carnivora","","Procyonidae","Bassaricyonoides",20.43,15.97,18.2,4.46
"3351","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Floridaceras",20.43,15.97,18.2,4.46
"3352","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Galushaceras",20.43,15.97,18.2,4.46
"3353","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Wilsonosorex",20.43,15.97,18.2,4.46
"3354","Laurasiatheria","Placentalia",0,"Artiodactyla","","Tayassuidae","Floridachoerus",20.43,15.97,18.2,4.46
"3355","Laurasiatheria","Placentalia",0,"Chiroptera","","Vespertilionidae","Karstala",20.43,15.97,18.2,4.46
"3356","Laurasiatheria","Placentalia",0,"Chiroptera","","Vespertilionidae","Miomyotis",20.43,15.97,18.2,4.46
"3357","Laurasiatheria","Placentalia",0,"Chiroptera","","Vespertilionidae","Suaptenos",20.43,15.97,18.2,4.46
"3358","Laurasiatheria","Placentalia",0,"Artiodactyla","","Antilocapridae","Submeryceros",20.43,13.6,17.015,6.83
"3359","Laurasiatheria","Placentalia",0,"Artiodactyla","","Camelidae","Australocamelus",20.43,13.6,17.015,6.83
"3360","Laurasiatheria","Placentalia",0,"Artiodactyla","","Camelidae","Floridatragulus",20.43,13.6,17.015,6.83
"3361","Laurasiatheria","Placentalia",0,"Carnivora","","Canidae","Euoplocyon",20.43,13.6,17.015,6.83
"3362","Laurasiatheria","Placentalia",0,"Carnivora","","Canidae","Psalidocyon",20.43,13.6,17.015,6.83
"3363","Laurasiatheria","Placentalia",0,"Carnivora","","Desmatophocidae","Atopotarus",20.43,13.6,17.015,6.83
"3364","Laurasiatheria","Placentalia",0,"Artiodactyla","","Merycoidodontidae","Mediochoerus",20.43,13.6,17.015,6.83
"3365","Laurasiatheria","Placentalia",0,"Artiodactyla","","Palaeomerycidae","Drepanomeryx",20.43,13.6,17.015,6.83
"3366","Laurasiatheria","Placentalia",0,"Artiodactyla","","Palaeomerycidae","Sinclairomeryx",20.43,13.6,17.015,6.83
"3367","Laurasiatheria","Placentalia",0,"Carnivora","","Procyonidae","Edaphocyon",20.43,13.6,17.015,6.83
"3368","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Proscalopidae","Mesoscalops",20.43,13.6,17.015,6.83
"3369","Laurasiatheria","Placentalia",0,"Artiodactyla","","Moschidae","Parablastomeryx",20.43,10.3,15.365,10.13
"3370","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Angustidens",20.43,9.7,15.065,10.73
"3371","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Plionictis",20.43,4.9,12.665,15.53
"3372","Laurasiatheria","Placentalia",0,"Artiodactyla","","Bovidae","Neotragocerus",20.43,1.8,11.115,18.63
"3373","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Erinaceidae","Riddleria",20,16.9,18.45,3.1
"3374","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Bugtirhinus",20,16.9,18.45,3.1
"3375","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Ougandatherium",20,16.9,18.45,3.1
"3376","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Carposorex",20,16.9,18.45,3.1
"3377","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Florinia",20,15.97,17.985,4.03
"3378","Laurasiatheria","Placentalia",0,"Artiodactyla","","Palaeomerycidae","Triceromeryx",20,13.65,16.825,6.35
"3379","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Clapasorex",20,11.608,15.804,8.392
"3380","Laurasiatheria","Placentalia",0,"Carnivora","","Percrocutidae","Pseudailurus",20,8.7,14.35,11.3
"3381","Laurasiatheria","Placentalia",0,"Carnivora","","Barbourofelidae","Prosansanosmilus",20,7.246,13.623,12.754
"3382","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Paenelimnoecus",20,2.588,11.294,17.412
"3383","Laurasiatheria","Placentalia",0,"Chiroptera","","Vespertilionidae","Eptesicus",20,0,10,20
"3384","Laurasiatheria","Placentalia",0,"Artiodactyla","Cetacea","Eurhinodelphinidae","Phocaenopsis",19,2.588,10.794,16.412
"3385","Laurasiatheria","Placentalia",0,"Chiroptera","","Mystacinidae","Mystacina",19,0,9.5,19
"3386","Laurasiatheria","Placentalia",1,"Notoungulata","","Mesotheriidae","Altitypotherium",17.5,16.3,16.9,1.2
"3387","Laurasiatheria","Placentalia",1,"Notoungulata","","Mesotheriidae","Eotypotherium",17.5,16.3,16.9,1.2
"3388","Laurasiatheria","Placentalia",1,"Notoungulata","","Notohippidae","Notohippus",17.5,16.3,16.9,1.2
"3389","Laurasiatheria","Placentalia",1,"Notoungulata","","Hegetotheriidae","Paedotherium",17.5,0.0117,8.75585,17.4883
"3390","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Aegyrcitherium",16.9,15.97,16.435,0.929999999999998
"3391","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Proaceratherium",16.9,15.97,16.435,0.929999999999998
"3392","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Dubiotherium",16.9,15.97,16.435,0.929999999999998
"3393","Laurasiatheria","Placentalia",0,"Carnivora","","Ailuridae","Magerictis",16.9,13.65,15.275,3.25
"3394","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Soricidae","Lartetium",16.9,12.75,14.825,4.15
"3395","Laurasiatheria","Placentalia",0,"Carnivora","","Mustelidae","Ischyrictis",16.9,11.62,14.26,5.28
"3396","Laurasiatheria","Placentalia",0,"Perissodactyla","","Rhinocerotidae","Hoploaceratherium",16.9,9.7,13.3,7.2
"3397","Laurasiatheria","Placentalia",0,"Eulipotyphla","","Dimylidae","Plesiodimylus",16.9,7.75,12.325,9.15
"3398","Laurasiatheria","Placentalia",0,"Artiodactyla","","Suidae","Albanohyus",16.9,7.246,12.073,9.654
"3399","Laurasiatheria","Placentalia",0,"Artiodactyla","","","Taucanamo",16.9,7.246,12.073,9.654
